id,date,subscription_id,processor_id,processor_account_id,amount,currency,country
233008,3/6/16,507316,200,10072,9.99,USD,TW
233036,3/6/16,507323,100,10099,9.99,EUR,NL
233037,3/6/16,507324,100,10099,9.99,USD,US
233060,3/6/16,507331,200,10028,9.99,GBP,GB
233065,3/6/16,507333,200,10086,9.99,GBP,GB
233088,3/6/16,507339,100,10099,9.99,EUR,DK
233099,3/6/16,507340,200,10072,9.99,USD,AR
233103,3/6/16,507343,100,10099,9.99,EUR,TR
233107,3/6/16,507346,200,10086,9.99,USD,US
233118,3/6/16,507353,200,10086,9.99,USD,IL
233181,3/7/16,507369,100,10099,9.99,USD,US
233211,3/7/16,507376,100,10099,9.99,USD,US
233233,3/7/16,507384,100,10099,9.99,EUR,RU
233235,3/7/16,507386,200,10072,9.99,USD,AU
233239,3/7/16,507388,200,10072,9.99,USD,SV
233255,3/7/16,507392,200,10072,9.99,USD,PE
233324,3/7/16,507422,100,10099,9.99,USD,CA
233331,3/7/16,507427,200,10086,9.99,USD,EC
233351,3/7/16,507432,200,10030,9.99,USD,US
233361,3/7/16,507439,100,10099,9.99,EUR,RO
233378,3/7/16,507444,200,10072,9.99,USD,AU
233392,3/7/16,507449,200,10086,9.99,USD,US
233393,3/7/16,507450,100,10099,9.99,USD,US
233416,3/7/16,507458,100,10099,9.99,USD,BR
233421,3/7/16,507459,200,10072,9.99,USD,EC
233422,3/7/16,507460,100,10099,9.99,USD,AU
233443,3/7/16,507467,100,10099,9.99,USD,PA
233448,3/7/16,507469,100,10099,9.99,USD,IQ
233453,3/7/16,507474,100,10099,9.99,USD,CA
233455,3/7/16,507475,200,10072,9.99,EUR,HU
233477,3/7/16,507483,200,10072,9.99,USD,MX
233473,3/7/16,507482,100,10099,9.99,USD,EG
233481,3/7/16,507486,100,10099,9.99,USD,MX
233458,3/7/16,507477,100,10099,9.99,USD,MX
233519,3/7/16,507497,200,10072,9.99,USD,IL
233526,3/7/16,507502,100,10099,9.99,EUR,RO
233525,3/7/16,507501,100,10099,9.99,USD,BR
233538,3/7/16,507506,200,10086,9.99,GBP,GB
233558,3/7/16,507511,200,10086,9.99,USD,US
233585,3/7/16,507517,100,10099,9.99,EUR,ES
233592,3/7/16,507520,100,10099,9.99,EUR,CH
233690,3/7/16,507543,200,10086,9.99,USD,US
233709,3/7/16,507552,100,10099,9.99,USD,US
233733,3/7/16,507557,100,10099,9.99,USD,NZ
233748,3/7/16,507560,100,10099,9.99,EUR,SK
233753,3/7/16,507563,100,10099,9.99,USD,IM
233755,3/7/16,507565,100,10099,9.99,USD,BR
233793,3/7/16,507572,200,10086,9.99,USD,US
233796,3/7/16,507575,100,10099,9.99,USD,US
233800,3/7/16,507577,100,10099,9.99,EUR,CH
233823,3/7/16,507579,100,10099,9.99,USD,US
233840,3/7/16,507586,100,10099,9.99,USD,CR
233858,3/7/16,507593,200,10030,9.99,USD,US
233879,3/7/16,507601,100,10099,9.99,USD,CR
233894,3/7/16,507607,100,10099,9.99,EUR,UA
233905,3/7/16,507612,100,10099,9.99,EUR,CZ
233933,3/7/16,507619,100,10099,9.99,USD,US
233945,3/7/16,507621,100,10099,9.99,EUR,IS
234112,3/7/16,507669,200,10030,9.99,USD,AR
234116,3/7/16,507673,200,10086,9.99,USD,US
234140,3/7/16,507679,100,10099,9.99,USD,US
234144,3/7/16,507682,100,10099,9.99,USD,US
234172,3/7/16,507695,100,10099,9.99,EUR,IE
234227,3/7/16,507721,100,10099,9.99,USD,US
234255,3/7/16,507730,200,10072,9.99,EUR,RU
234252,3/7/16,507727,100,10099,9.99,USD,MX
234259,3/7/16,507733,200,10086,9.99,USD,US
234267,3/7/16,507737,200,10072,9.99,EUR,GP
234291,3/7/16,507744,200,10086,9.99,USD,US
234302,3/7/16,507747,100,10099,9.99,EUR,NL
234310,3/7/16,507753,200,10072,9.99,USD,PE
234333,3/7/16,507759,200,10030,9.99,USD,LB
234350,3/7/16,507767,100,10099,9.99,USD,US
234367,3/7/16,507773,100,10099,9.99,USD,KR
234382,3/7/16,507777,200,10072,9.99,USD,CO
234409,3/7/16,507784,100,10099,9.99,USD,BR
234412,3/7/16,507785,200,10030,9.99,USD,US
234424,3/7/16,507786,200,10030,9.99,USD,US
234457,3/7/16,507802,100,10099,9.99,USD,US
234460,3/7/16,507804,200,10072,9.99,USD,PY
234476,3/7/16,507809,200,10086,9.99,USD,CR
234480,3/7/16,507813,200,10072,9.99,EUR,RU
234501,3/7/16,507821,100,10099,9.99,USD,US
234505,3/7/16,507825,200,10072,9.99,USD,GT
234514,3/7/16,507829,200,10086,9.99,USD,CO
234567,3/7/16,507847,100,10099,9.99,USD,PE
234569,3/7/16,507848,200,10072,9.99,USD,MX
234600,3/7/16,507856,100,10099,9.99,USD,US
234602,3/7/16,507857,200,10086,9.99,USD,DO
234604,3/7/16,507858,100,10099,9.99,USD,IN
234622,3/7/16,507865,200,10086,9.99,USD,CA
234643,3/7/16,507869,100,10099,9.99,USD,VN
234673,3/7/16,507879,200,10072,9.99,USD,DO
234689,3/7/16,507883,100,10099,9.99,USD,US
234694,3/7/16,507886,200,10072,9.99,EUR,RO
234719,3/7/16,507888,200,10072,9.99,USD,SG
234737,3/7/16,507891,200,10072,9.99,USD,TH
234757,3/7/16,507899,200,10072,9.99,USD,IN
234771,3/7/16,507903,100,10099,9.99,USD,CO
234773,3/7/16,507905,100,10099,9.99,USD,BR
234775,3/7/16,507907,100,10099,9.99,USD,SG
234792,3/7/16,507912,100,10099,9.99,USD,US
234804,3/7/16,507916,100,10099,9.99,USD,US
234841,3/7/16,507939,100,10099,9.99,USD,US
234838,3/7/16,507936,100,10099,9.99,USD,BR
234868,3/7/16,507956,100,10099,9.99,USD,PE
234873,3/7/16,507959,100,10099,9.99,USD,CO
234903,3/7/16,507970,100,10099,9.99,USD,EC
234905,3/7/16,507972,100,10099,9.99,USD,CO
234915,3/7/16,507973,100,10099,9.99,USD,US
234939,3/7/16,507980,200,10030,9.99,USD,US
234940,3/7/16,507981,100,10099,9.99,EUR,DE
234958,3/7/16,507985,200,10072,9.99,USD,VN
234962,3/7/16,507988,100,10099,9.99,USD,AU
234966,3/7/16,507990,200,10072,9.99,USD,AR
234969,3/7/16,507994,200,10029,9.99,EUR,DE
234998,3/7/16,508007,200,10061,9.99,USD,MM
235001,3/7/16,508009,100,10099,9.99,USD,CL
235024,3/7/16,508017,100,10099,9.99,USD,CR
235046,3/7/16,508023,200,10086,9.99,USD,US
235049,3/7/16,508026,200,10072,9.99,USD,AR
235054,3/7/16,508029,100,10099,9.99,USD,LC
235069,3/7/16,508034,100,10099,9.99,USD,US
235076,3/7/16,508038,100,10099,9.99,USD,US
235087,3/7/16,508040,200,10072,9.99,USD,PK
235092,3/7/16,508041,200,10030,9.99,USD,CA
235094,3/7/16,508043,100,10099,9.99,USD,BR
235145,3/7/16,508058,200,10086,9.99,USD,AR
235150,3/7/16,508059,100,10099,9.99,USD,AR
235162,3/7/16,508062,100,10099,9.99,USD,US
235163,3/7/16,508063,200,10086,9.99,USD,US
235166,3/7/16,508065,200,10072,9.99,USD,EC
235168,3/7/16,508067,200,10072,9.99,USD,AR
235191,3/7/16,508072,100,10099,9.99,USD,AU
235195,3/7/16,508074,100,10099,9.99,USD,US
235220,3/7/16,508080,100,10099,9.99,USD,US
235231,3/7/16,508088,200,10072,9.99,USD,CO
235252,3/7/16,508097,100,10099,9.99,USD,US
235285,3/7/16,508108,100,10099,9.99,USD,AU
235299,3/7/16,508117,200,10072,9.99,EUR,RU
235330,3/7/16,508127,100,10099,9.99,USD,CA
235346,3/7/16,508131,200,10086,9.99,USD,US
235366,3/7/16,508139,200,10030,9.99,USD,AE
235427,3/7/16,508160,200,10072,9.99,EUR,RU
235455,3/7/16,508168,200,10030,9.99,USD,US
235486,3/7/16,508172,100,10099,9.99,EUR,RU
235492,3/7/16,508175,200,10086,9.99,USD,CA
235495,3/7/16,508178,200,10030,9.99,USD,PE
235496,3/7/16,508179,100,10099,9.99,USD,US
235517,3/7/16,508183,200,10072,9.99,USD,IN
235520,3/7/16,508186,100,10099,9.99,USD,US
235545,3/7/16,508190,100,10099,9.99,USD,US
235549,3/7/16,508194,200,10029,9.99,EUR,RO
235518,3/7/16,508184,100,10099,9.99,USD,MX
235581,3/7/16,508204,100,10099,9.99,USD,US
235606,3/7/16,508207,100,10099,9.99,USD,CA
235618,3/7/16,508214,100,10099,9.99,EUR,RU
235633,3/7/16,508219,100,10099,9.99,USD,US
235640,3/7/16,508222,100,10099,9.99,USD,PE
235709,3/7/16,508244,200,10072,9.99,USD,AU
235741,3/7/16,508254,200,10072,9.99,USD,PE
235737,3/7/16,508253,100,10099,9.99,USD,MX
235763,3/7/16,508258,100,10099,9.99,USD,IN
235790,3/7/16,508276,200,10086,9.99,USD,US
235816,3/7/16,508285,100,10099,9.99,EUR,RU
235843,3/7/16,508295,100,10099,9.99,USD,MX
235850,3/7/16,508299,200,10072,9.99,USD,TW
235864,3/7/16,508307,100,10099,9.99,EUR,CZ
235958,3/7/16,508325,100,10099,9.99,USD,CR
235997,3/7/16,508329,100,10099,9.99,USD,US
236004,3/7/16,508332,200,10072,9.99,USD,LK
236014,3/7/16,508338,100,10099,9.99,USD,MX
236029,3/7/16,508342,100,10099,9.99,EUR,LT
236031,3/7/16,508343,200,10072,9.99,USD,PE
236033,3/7/16,508344,100,10099,9.99,USD,EG
236037,3/7/16,508347,200,10072,9.99,EUR,UA
236063,3/7/16,508358,100,10099,9.99,EUR,FR
236065,3/7/16,508359,100,10099,9.99,USD,CA
236066,3/7/16,508360,100,10099,9.99,USD,GU
236084,3/7/16,508367,100,10099,9.99,EUR,TR
236085,3/7/16,508368,100,10099,9.99,USD,IN
236119,3/7/16,508382,100,10099,9.99,EUR,RU
236121,3/7/16,508383,100,10099,9.99,USD,US
236123,3/7/16,508384,100,10099,9.99,USD,IN
236124,3/7/16,508385,200,10086,9.99,EUR,CZ
236127,3/7/16,508387,200,10072,9.99,USD,US
236130,3/7/16,508389,100,10099,9.99,USD,US
236153,3/7/16,508396,100,10099,9.99,USD,SG
236172,3/7/16,508399,100,10099,9.99,USD,US
236188,3/7/16,508404,200,10072,9.99,EUR,RU
236204,3/7/16,508413,100,10099,9.99,USD,DO
236225,3/7/16,508416,100,10099,9.99,EUR,MD
236252,3/7/16,508426,100,10099,9.99,EUR,TR
236262,3/7/16,508430,100,10099,9.99,USD,IN
236280,3/7/16,508432,200,10086,9.99,GBP,GB
236286,3/7/16,508435,100,10099,9.99,USD,US
236300,3/7/16,508442,200,10086,9.99,EUR,RU
236307,3/7/16,508449,200,10086,9.99,USD,AU
236370,3/7/16,508455,100,10099,9.99,EUR,FR
236374,3/7/16,508456,100,10099,9.99,USD,SG
236387,3/7/16,508458,100,10099,9.99,EUR,HR
236379,3/7/16,508457,100,10099,9.99,EUR,BA
236405,3/7/16,508460,100,10099,9.99,USD,IN
236436,3/7/16,508461,200,10072,9.99,EUR,RU
236497,3/7/16,508462,100,10099,9.99,GBP,GB
236542,3/7/16,508465,100,10099,9.99,USD,US
236591,3/7/16,508468,100,10099,9.99,EUR,PL
236603,3/7/16,508477,100,10099,9.99,EUR,RU
236609,3/7/16,508482,100,10099,9.99,USD,TH
236614,3/7/16,508485,100,10099,9.99,USD,US
236631,3/7/16,508486,100,10099,9.99,USD,US
236632,3/7/16,508487,200,10072,9.99,USD,IN
236635,3/7/16,508490,200,10086,9.99,USD,MX
236642,3/7/16,508491,100,10099,9.99,USD,IN
236651,3/7/16,508492,200,10086,9.99,USD,TH
236654,3/7/16,508495,200,10029,9.99,EUR,BE
236713,3/7/16,508512,100,10099,9.99,USD,IN
236751,3/7/16,508519,100,10099,9.99,USD,IN
236757,3/7/16,508524,100,10099,9.99,EUR,IT
236770,3/7/16,508527,200,10030,9.99,USD,US
236772,3/7/16,508528,100,10099,9.99,EUR,DE
236782,3/7/16,508534,200,10072,9.99,USD,PE
236794,3/7/16,508538,200,10072,9.99,USD,PH
236826,3/7/16,508544,100,10099,9.99,USD,AU
236831,3/7/16,508549,200,10030,9.99,USD,AU
236837,3/7/16,508552,200,10030,9.99,USD,CA
236852,3/7/16,508557,100,10099,9.99,EUR,CH
236908,3/7/16,508564,100,10099,9.99,EUR,TR
236917,3/7/16,508572,200,10029,9.99,EUR,FR
236980,3/7/16,508587,200,10086,9.99,USD,CA
236996,3/7/16,508592,100,10099,9.99,EUR,RO
237024,3/7/16,508603,200,10029,9.99,EUR,FI
237047,3/7/16,508611,100,10099,9.99,EUR,CZ
237057,3/7/16,508618,100,10099,9.99,USD,MX
237071,3/7/16,508622,100,10099,9.99,EUR,RU
237077,3/7/16,508628,100,10099,9.99,USD,MX
237109,3/7/16,508636,200,10029,9.99,EUR,CZ
237153,3/7/16,508648,200,10086,9.99,EUR,RO
237196,3/7/16,508659,200,10029,9.99,EUR,DK
237216,3/7/16,508667,100,10099,9.99,USD,ZW
237236,3/7/16,508673,100,10099,9.99,USD,US
237259,3/7/16,508681,100,10099,9.99,USD,PH
237261,3/7/16,508683,100,10099,9.99,EUR,RU
237272,3/7/16,508688,200,10072,9.99,USD,AU
237290,3/7/16,508690,100,10099,9.99,USD,IN
237295,3/7/16,508692,200,10029,9.99,EUR,RU
237311,3/7/16,508694,200,10086,9.99,USD,US
237315,3/7/16,508695,100,10099,9.99,EUR,FR
237323,3/7/16,508698,100,10099,9.99,EUR,RU
237356,3/7/16,508707,200,10072,9.99,EUR,BA
237365,3/7/16,508712,100,10099,9.99,EUR,CZ
237372,3/7/16,508715,200,10072,9.99,USD,ID
237452,3/7/16,508730,200,10072,9.99,USD,IN
237454,3/7/16,508731,200,10072,9.99,EUR,RU
237485,3/7/16,508739,200,10086,9.99,EUR,BE
237508,3/7/16,508747,200,10086,9.99,USD,AU
237531,3/7/16,508753,200,10028,9.99,GBP,GB
237538,3/7/16,508758,100,10099,9.99,EUR,RU
237537,3/7/16,508757,100,10099,9.99,USD,UY
237592,3/7/16,508769,100,10099,9.99,USD,US
237600,3/7/16,508773,100,10099,9.99,USD,BR
237677,3/7/16,508776,200,10086,9.99,GBP,GB
237733,3/7/16,508782,100,10099,9.99,USD,IN
237739,3/7/16,508785,200,10072,9.99,USD,TH
237746,3/7/16,508787,100,10099,9.99,USD,AU
237765,3/7/16,508788,100,10099,9.99,GBP,GB
237769,3/7/16,508789,200,10072,9.99,USD,AU
237789,3/7/16,508794,100,10099,9.99,EUR,TR
237792,3/7/16,508796,200,10072,9.99,EUR,SK
237797,3/7/16,508798,100,10099,9.99,EUR,DE
237818,3/7/16,508799,100,10099,9.99,EUR,RU
237823,3/7/16,508801,100,10099,9.99,EUR,RU
237887,3/7/16,508811,100,10099,9.99,USD,CL
237901,3/7/16,508815,100,10099,9.99,USD,US
237957,3/7/16,508825,100,10099,9.99,USD,IQ
237962,3/7/16,508829,100,10099,9.99,EUR,DE
237978,3/7/16,508834,100,10099,9.99,EUR,NO
238012,3/7/16,508839,100,10099,9.99,USD,MX
238025,3/7/16,508847,200,10072,9.99,EUR,TR
238028,3/7/16,508850,200,10030,9.99,USD,CA
238042,3/7/16,508853,200,10072,9.99,USD,ZA
238077,3/7/16,508866,100,10099,9.99,USD,AU
238120,3/7/16,508876,100,10099,9.99,USD,MX
238137,3/7/16,508879,100,10099,9.99,EUR,ES
238159,3/7/16,508886,200,10072,9.99,EUR,RO
238169,3/7/16,508892,100,10099,9.99,EUR,NO
238205,3/7/16,508900,100,10099,9.99,EUR,EE
238206,3/7/16,508899,100,10099,9.99,EUR,RU
238220,3/7/16,508902,200,10086,9.99,EUR,CH
238228,3/7/16,508904,100,10099,9.99,USD,CR
238239,3/7/16,508907,200,10072,9.99,EUR,RU
238245,3/7/16,508911,200,10072,9.99,EUR,HU
238247,3/7/16,508913,200,10086,9.99,USD,AU
238274,3/7/16,508917,100,10099,9.99,USD,US
238340,3/7/16,508944,100,10099,9.99,USD,TW
238361,3/7/16,508948,100,10099,9.99,EUR,AZ
238363,3/7/16,508950,100,10099,9.99,USD,IQ
238365,3/7/16,508951,100,10099,9.99,EUR,RU
238367,3/7/16,508952,100,10099,9.99,EUR,BA
238370,3/7/16,508954,100,10099,9.99,USD,US
238401,3/7/16,508960,200,10086,9.99,USD,US
238433,3/7/16,508969,100,10099,9.99,EUR,NL
238455,3/7/16,508971,200,10029,9.99,EUR,IT
238463,3/7/16,508977,200,10086,9.99,USD,AU
238470,3/7/16,508982,200,10030,9.99,USD,US
238491,3/7/16,508989,100,10099,9.99,EUR,IT
238493,3/7/16,508990,100,10099,9.99,USD,AU
238503,3/7/16,508996,100,10099,9.99,EUR,TR
238504,3/7/16,508997,100,10099,9.99,EUR,RU
238576,3/7/16,509024,100,10099,9.99,USD,CA
238616,3/7/16,509030,200,10072,9.99,USD,GT
238636,3/7/16,509034,100,10099,9.99,USD,CO
238671,3/7/16,509043,200,10072,9.99,EUR,RU
238697,3/7/16,509052,100,10099,9.99,EUR,TR
238728,3/7/16,509064,100,10099,9.99,EUR,CZ
238734,3/7/16,509066,200,10086,9.99,USD,US
238753,3/7/16,509071,100,10099,9.99,EUR,FR
238761,3/7/16,509072,200,10072,9.99,USD,CR
238794,3/7/16,509080,100,10099,9.99,EUR,EE
238818,3/7/16,509083,200,10086,9.99,USD,AU
238837,3/7/16,509089,100,10099,9.99,USD,MX
238839,3/7/16,509091,100,10099,9.99,EUR,TR
238841,3/7/16,509093,100,10099,9.99,USD,IN
238864,3/7/16,509104,100,10099,9.99,USD,TH
238898,3/7/16,509114,100,10099,9.99,EUR,UA
238905,3/7/16,509119,200,10086,9.99,USD,AU
238940,3/7/16,509124,100,10099,9.99,USD,LK
238964,3/7/16,509132,100,10099,9.99,USD,AU
238972,3/7/16,509134,200,10072,9.99,USD,PE
238999,3/7/16,509137,100,10099,9.99,EUR,RU
239046,3/7/16,509140,100,10099,9.99,USD,US
239102,3/7/16,509149,100,10099,9.99,EUR,DE
239129,3/7/16,509157,200,10086,9.99,EUR,IT
239133,3/7/16,509160,200,10086,9.99,USD,US
239163,3/7/16,509165,100,10099,9.99,USD,IN
239175,3/7/16,509172,100,10099,9.99,USD,MX
239178,3/7/16,509173,100,10099,9.99,EUR,DE
239192,3/7/16,509177,100,10099,9.99,USD,US
239199,3/7/16,509178,200,10072,9.99,USD,US
239207,3/7/16,509182,200,10030,9.99,USD,PE
239233,3/7/16,509191,100,10099,9.99,EUR,GR
239234,3/7/16,509192,100,10099,9.99,EUR,RU
239299,3/7/16,509205,100,10099,9.99,EUR,RU
239317,3/7/16,509206,200,10086,9.99,EUR,CH
239355,3/7/16,509215,200,10072,9.99,USD,UY
239356,3/7/16,509216,100,10099,9.99,USD,AU
239380,3/7/16,509223,100,10099,9.99,USD,US
239383,3/7/16,509224,100,10099,9.99,USD,US
239389,3/7/16,509228,100,10099,9.99,EUR,FR
239398,3/7/16,509233,200,10086,9.99,USD,CA
239405,3/7/16,509236,100,10099,9.99,USD,HK
239411,3/7/16,509238,100,10099,9.99,USD,US
239482,3/7/16,509257,100,10099,9.99,EUR,FR
239483,3/7/16,509258,200,10030,9.99,USD,US
239494,3/7/16,509266,200,10061,9.99,USD,CA
239552,3/7/16,509278,100,10099,9.99,EUR,CZ
239561,3/7/16,509286,200,10086,9.99,USD,US
239565,3/7/16,509289,100,10099,9.99,USD,MY
239590,3/7/16,509295,200,10030,9.99,USD,CA
239625,3/7/16,509308,100,10099,9.99,USD,US
239628,3/7/16,509311,100,10099,9.99,GBP,GB
239657,3/7/16,509317,100,10099,9.99,USD,IN
239674,3/7/16,509324,100,10099,9.99,EUR,SK
239686,3/7/16,509327,200,10072,9.99,USD,PA
239700,3/7/16,509329,100,10099,9.99,USD,IN
239704,3/7/16,509333,200,10086,9.99,USD,CA
239713,3/7/16,509341,200,10086,9.99,USD,MX
239759,3/7/16,509355,100,10099,9.99,USD,IN
239762,3/7/16,509358,100,10099,9.99,USD,US
239781,3/7/16,509360,200,10072,9.99,EUR,TR
239789,3/7/16,509365,200,10072,9.99,USD,PE
239787,3/7/16,509364,100,10099,9.99,EUR,RU
239814,3/7/16,509368,200,10072,9.99,EUR,HU
239827,3/7/16,509373,100,10099,9.99,EUR,PL
239866,3/7/16,509384,200,10086,9.99,USD,US
239869,3/7/16,509387,100,10099,9.99,USD,US
239872,3/7/16,509389,200,10072,9.99,EUR,RU
239876,3/7/16,509390,100,10099,9.99,EUR,UA
239898,3/7/16,509393,100,10099,9.99,EUR,DE
239955,3/7/16,509408,100,10099,9.99,USD,US
239977,3/7/16,509418,200,10072,9.99,USD,MY
239985,3/7/16,509423,200,10086,9.99,USD,TH
239997,3/7/16,509426,100,10099,9.99,USD,US
240021,3/7/16,509435,200,10086,9.99,EUR,PT
240051,3/7/16,509445,200,10072,9.99,EUR,TR
240152,3/7/16,509468,200,10086,9.99,USD,AU
240164,3/7/16,509472,200,10086,9.99,EUR,FR
240190,3/7/16,509479,100,10099,9.99,USD,US
240192,3/7/16,509480,200,10086,9.99,EUR,DE
240203,3/7/16,509486,200,10086,9.99,USD,US
240247,3/7/16,509497,200,10072,9.99,USD,IN
240256,3/7/16,509505,100,10099,9.99,GBP,GB
240253,3/7/16,509503,100,10099,9.99,EUR,IT
240273,3/7/16,509507,200,10086,9.99,USD,US
240307,3/7/16,509513,200,10072,9.99,EUR,LV
240312,3/7/16,509515,100,10099,9.99,USD,SG
240332,3/7/16,509520,200,10030,9.99,USD,US
240366,3/7/16,509532,100,10099,9.99,EUR,IT
240408,3/7/16,509544,100,10099,9.99,EUR,TR
240434,3/7/16,509555,100,10099,9.99,USD,US
240454,3/7/16,509558,100,10099,9.99,EUR,DE
240462,3/7/16,509563,100,10099,9.99,EUR,SI
240469,3/7/16,509567,200,10072,9.99,USD,TW
240473,3/7/16,509569,100,10099,9.99,EUR,RU
240498,3/7/16,509580,100,10099,9.99,USD,US
240497,3/7/16,509579,100,10099,9.99,USD,IN
240526,3/7/16,509590,100,10099,9.99,EUR,TR
240532,3/7/16,509592,100,10099,9.99,USD,AU
240564,3/7/16,509600,200,10072,9.99,USD,US
240569,3/7/16,509604,100,10099,9.99,EUR,CZ
240605,3/7/16,509621,200,10086,9.99,USD,US
240606,3/7/16,509622,200,10086,9.99,EUR,AZ
240658,3/7/16,509639,200,10030,9.99,USD,IN
240660,3/7/16,509640,100,10099,9.99,EUR,TR
240666,3/7/16,509645,100,10099,9.99,EUR,NL
240671,3/7/16,509650,100,10099,9.99,USD,CO
240676,3/7/16,509652,100,10099,9.99,USD,IN
240709,3/7/16,509662,200,10072,9.99,EUR,RU
240736,3/7/16,509666,100,10099,9.99,USD,AU
240742,3/7/16,509669,200,10072,9.99,USD,AR
240752,3/7/16,509674,100,10099,9.99,EUR,TR
240775,3/7/16,509677,100,10099,9.99,USD,MX
240785,3/7/16,509684,100,10099,9.99,EUR,RU
240786,3/7/16,509685,100,10099,9.99,USD,IN
240796,3/7/16,509687,100,10099,9.99,USD,CR
240851,3/7/16,509703,100,10099,9.99,GBP,GB
240872,3/7/16,509709,100,10099,9.99,USD,SG
240898,3/7/16,509718,100,10099,9.99,USD,US
240903,3/7/16,509721,100,10099,9.99,USD,LB
240907,3/7/16,509724,100,10099,9.99,USD,BR
240980,3/7/16,509742,200,10072,9.99,EUR,TR
241024,3/7/16,509754,100,10099,9.99,USD,US
241028,3/7/16,509756,100,10099,9.99,USD,AR
241054,3/7/16,509761,100,10099,9.99,USD,SA
241061,3/7/16,509765,200,10030,9.99,USD,US
241071,3/7/16,509772,100,10099,9.99,USD,PA
241143,3/7/16,509791,100,10099,9.99,EUR,AT
241171,3/7/16,509796,100,10099,9.99,USD,US
241183,3/7/16,509802,100,10099,9.99,EUR,CH
241185,3/7/16,509804,100,10099,9.99,USD,US
241228,3/7/16,509817,200,10072,9.99,USD,BR
241231,3/7/16,509820,200,10086,9.99,USD,LB
241243,3/7/16,509824,100,10099,9.99,USD,TW
241263,3/7/16,509829,200,10072,9.99,EUR,TR
241391,3/7/16,509873,200,10061,9.99,USD,US
241398,3/7/16,509878,100,10099,9.99,EUR,IT
241446,3/7/16,509887,100,10099,9.99,EUR,HR
241449,3/7/16,509889,100,10099,9.99,USD,IL
241476,3/7/16,509894,100,10099,9.99,EUR,TR
241490,3/7/16,509896,100,10099,9.99,EUR,DE
241507,3/7/16,509901,100,10099,9.99,USD,US
241511,3/7/16,509903,200,10072,9.99,EUR,RU
241526,3/7/16,509906,100,10099,9.99,USD,BR
241566,3/7/16,509921,100,10099,9.99,USD,TH
241601,3/7/16,509927,100,10099,9.99,EUR,CZ
241602,3/7/16,509928,100,10099,9.99,USD,PE
241648,3/7/16,509943,100,10099,9.99,EUR,DE
241658,3/7/16,509946,100,10099,9.99,USD,MX
241670,3/7/16,509949,100,10099,9.99,USD,CR
241753,3/7/16,509966,200,10086,9.99,USD,US
241788,3/7/16,509978,100,10099,9.99,EUR,RU
241823,3/7/16,509992,100,10099,9.99,USD,US
241858,3/7/16,510004,100,10099,9.99,EUR,RU
241902,3/7/16,510020,100,10099,9.99,USD,IN
241930,3/7/16,510026,100,10099,9.99,USD,CA
241934,3/7/16,510029,100,10099,9.99,EUR,RO
242022,3/7/16,510067,100,10099,9.99,EUR,GE
242039,3/8/16,510069,200,10072,9.99,USD,BR
242055,3/8/16,510072,100,10099,9.99,EUR,DE
242097,3/8/16,510082,200,10072,9.99,USD,PE
242100,3/8/16,510084,100,10099,9.99,GBP,GB
242101,3/8/16,510085,100,10099,9.99,EUR,CH
242128,3/8/16,510092,100,10099,9.99,EUR,UA
242177,3/8/16,510115,100,10099,9.99,USD,US
242226,3/8/16,510130,100,10099,9.99,USD,AU
242232,3/8/16,510132,100,10099,9.99,USD,CO
242257,3/8/16,510141,200,10072,9.99,USD,AR
242293,3/8/16,510154,200,10030,9.99,USD,MX
242325,3/8/16,510167,100,10099,9.99,USD,AU
242402,3/8/16,510188,100,10099,9.99,EUR,GE
242464,3/8/16,510197,100,10099,9.99,USD,AU
242468,3/8/16,510199,100,10099,9.99,USD,CR
242470,3/8/16,510200,100,10099,9.99,EUR,TR
242490,3/8/16,510203,100,10099,9.99,EUR,GE
242491,3/8/16,510204,100,10099,9.99,USD,BR
242516,3/8/16,510215,100,10099,9.99,EUR,RU
242538,3/8/16,510228,200,10072,9.99,USD,AR
242560,3/8/16,510232,200,10072,9.99,EUR,RU
242567,3/8/16,510238,200,10030,9.99,USD,US
242616,3/8/16,510256,100,10099,9.99,EUR,DE
242654,3/8/16,510274,200,10072,9.99,EUR,RS
242660,3/8/16,510276,200,10072,9.99,USD,BR
242714,3/8/16,510297,100,10099,9.99,USD,LB
242718,3/8/16,510300,200,10030,9.99,USD,ZA
242715,3/8/16,510299,200,10072,9.99,USD,PE
242733,3/8/16,510311,200,10072,9.99,USD,LB
242790,3/8/16,510329,100,10099,9.99,USD,AU
242795,3/8/16,510331,100,10099,9.99,EUR,RU
242805,3/8/16,510332,100,10099,9.99,USD,US
242817,3/8/16,510334,200,10030,9.99,USD,US
242823,3/8/16,510336,100,10099,9.99,USD,US
242866,3/8/16,510344,100,10099,9.99,USD,NG
242867,3/8/16,510345,200,10030,9.99,USD,AU
242875,3/8/16,510350,100,10099,9.99,EUR,IS
242933,3/8/16,510363,200,10086,9.99,USD,US
242936,3/8/16,510366,200,10072,9.99,USD,PE
242963,3/8/16,510369,200,10072,9.99,EUR,CZ
242970,3/8/16,510374,100,10099,9.99,USD,CO
242991,3/8/16,510383,100,10099,9.99,USD,IQ
243027,3/8/16,510395,200,10072,9.99,USD,EC
243047,3/8/16,510402,100,10099,9.99,USD,CL
243121,3/8/16,510424,100,10099,9.99,USD,CO
243123,3/8/16,510425,100,10099,9.99,GBP,GB
243126,3/8/16,510427,100,10099,9.99,USD,PK
